MONTH,REGION,COUNTRYOFRESIDENCE,OVERNIGHTSTAYS
2024-05-01,Basel Region,India,2396
2024-05-01,Basel Region,Japan,601
2024-05-01,Basel Region,Other South-East Asian countries,734
2024-05-01,Basel Region,Qatar,108
2024-05-01,Basel Region,Kuwait,95
2024-05-01,Basel Region,Australia,1530
2024-05-01,Basel Region,China,1639
2024-05-01,Basel Region,Hong Kong,219
2024-05-01,Basel Region,Indonesia,201
2024-05-01,Basel Region,South Korea,852
2024-05-01,Basel Region,Malaysia,327
2024-05-01,Basel Region,Philippines,425
2024-05-01,Basel Region,"New Zealand, Oceania",307
2024-05-01,Basel Region,Singapore,575
2024-05-01,Basel Region,Oman,23
2024-05-01,Basel Region,Taiwan (Chinese Taipei),195
2024-05-01,Basel Region,Thailand,429
2024-05-01,Basel Region,Other West Asian countries,585
2024-05-01,Basel Region,Estonia,81
2024-05-01,Basel Region,Latvia,112
2024-05-01,Basel Region,Lithuania,170
2024-05-01,Basel Region,Saudi Arabia,360
2024-05-01,Basel Region,United Arab Emirates,292
2024-05-01,Basel Region,Croatia,356
2024-05-01,Basel Region,Romania,1246
2024-05-01,Basel Region,Russia,346
2024-05-01,Basel Region,Slovakia,247
2024-05-01,Basel Region,Slovenia,467
2024-05-01,Basel Region,Czechia,469
2024-05-01,Basel Region,Ukraine,427
2024-05-01,Basel Region,Serbia,290
2024-05-01,Bern Region,Switzerland,212475
2024-05-01,Bern Region,Germany,36906
2024-05-01,Bern Region,France,12476
2024-05-01,Bern Region,Italy,4778
2024-05-01,Bern Region,Austria,3308
2024-05-01,Bern Region,United Kingdom,20100
2024-05-01,Bern Region,Irland,1187
2024-05-01,Bern Region,Netherlands,8869
2024-05-01,Bern Region,Belgium,2155
2024-05-01,Bern Region,Luxembourg,1093
2024-05-01,Bern Region,Denmark,971
2024-05-01,Bern Region,Sweden,1023
2024-05-01,Bern Region,Norway,567
2024-05-01,Bern Region,Finland,494
2024-05-01,Bern Region,Spain,5141
2024-05-01,Bern Region,Portugal,1110
2024-05-01,Bern Region,Greece,536
2024-05-01,Bern Region,Turkey,1332
2024-05-01,Bern Region,Other European countries,654
2024-05-01,Bern Region,Liechtenstein,229
2024-05-01,Bern Region,Iceland,77
2024-05-01,Bern Region,Poland,2360
2024-05-01,Bern Region,Hungary,710
2024-05-01,Bern Region,Belarus,98
2024-05-01,Bern Region,Bulgaria,370
2024-05-01,Bern Region,Malta,102
2024-05-01,Bern Region,Cyprus,117
2024-05-01,Bern Region,Chile,371
2024-05-01,Bern Region,United States,58102
2024-05-01,Bern Region,Canada,6006
2024-05-01,Bern Region,Mexico,1587
2024-05-01,Bern Region,Brazil,6201
2024-05-01,Bern Region,Argentina,891
2024-05-01,Bern Region,Other South American countries,1056
2024-05-01,Bern Region,Other Central American countries,1205
2024-05-01,Bern Region,Egypt,223
2024-05-01,Bern Region,Other North African countries,458
2024-05-01,Bern Region,South Africa,394
2024-05-01,Bern Region,Other African countries,684
2024-05-01,Bern Region,Bahrain,164
2024-05-01,Bern Region,Israel,2315
2024-05-01,Bern Region,India,26937
2024-05-01,Bern Region,Japan,3768
2024-05-01,Bern Region,Other South-East Asian countries,2490
2024-05-01,Bern Region,Qatar,662
2024-05-01,Bern Region,Kuwait,1370
2024-05-01,Bern Region,Australia,8461
2024-05-01,Bern Region,China,18899
2024-05-01,Bern Region,Hong Kong,3380
2024-05-01,Bern Region,Indonesia,2510
2024-05-01,Bern Region,South Korea,24897
2024-05-01,Bern Region,Malaysia,3922
2024-05-01,Bern Region,Philippines,2193
2024-05-01,Bern Region,"New Zealand, Oceania",902
2024-05-01,Bern Region,Singapore,5825
2024-05-01,Bern Region,Oman,396
2024-05-01,Bern Region,Taiwan (Chinese Taipei),10162
2024-05-01,Bern Region,Thailand,7326
2024-05-01,Bern Region,Other West Asian countries,725
2024-05-01,Bern Region,Estonia,142
2024-05-01,Bern Region,Latvia,140
2024-05-01,Bern Region,Lithuania,286
2024-05-01,Bern Region,Saudi Arabia,8000
2024-05-01,Bern Region,United Arab Emirates,3905
2024-05-01,Bern Region,Croatia,311
2024-05-01,Bern Region,Romania,1041
2024-05-01,Bern Region,Russia,519
2024-05-01,Bern Region,Slovakia,455
2024-05-01,Bern Region,Slovenia,496
2024-05-01,Bern Region,Czechia,1110
2024-05-01,Bern Region,Ukraine,628
2024-05-01,Bern Region,Serbia,207
2024-05-01,Jura & Three-Lakes,Switzerland,43978
2024-05-01,Jura & Three-Lakes,Germany,3578
2024-05-01,Jura & Three-Lakes,France,6222
2024-05-01,Jura & Three-Lakes,Italy,1354
2024-05-01,Jura & Three-Lakes,Austria,476
2024-05-01,Jura & Three-Lakes,United Kingdom,519
2024-05-01,Jura & Three-Lakes,Irland,193
2024-05-01,Jura & Three-Lakes,Netherlands,559
2024-05-01,Jura & Three-Lakes,Belgium,451
2024-05-01,Jura & Three-Lakes,Luxembourg,65
2024-05-01,Jura & Three-Lakes,Denmark,49
2024-05-01,Jura & Three-Lakes,Sweden,122
2024-05-01,Jura & Three-Lakes,Norway,71
2024-05-01,Jura & Three-Lakes,Finland,71
2024-05-01,Jura & Three-Lakes,Spain,345
2024-05-01,Jura & Three-Lakes,Portugal,236
2024-05-01,Jura & Three-Lakes,Greece,74
2024-05-01,Jura & Three-Lakes,Turkey,73
2024-05-01,Jura & Three-Lakes,Other European countries,42
2024-05-01,Jura & Three-Lakes,Liechtenstein,50
2024-05-01,Jura & Three-Lakes,Iceland,0
2024-05-01,Jura & Three-Lakes,Poland,261
2024-05-01,Jura & Three-Lakes,Hungary,143
2024-05-01,Jura & Three-Lakes,Belarus,4
2024-05-01,Jura & Three-Lakes,Bulgaria,15
2024-05-01,Jura & Three-Lakes,Malta,20
2024-05-01,Jura & Three-Lakes,Cyprus,0
2024-05-01,Jura & Three-Lakes,Chile,1
2024-05-01,Jura & Three-Lakes,United States,1125
2024-05-01,Jura & Three-Lakes,Canada,131
2024-05-01,Jura & Three-Lakes,Mexico,51
2024-05-01,Jura & Three-Lakes,Brazil,85
2024-05-01,Jura & Three-Lakes,Argentina,14
2024-05-01,Jura & Three-Lakes,Other South American countries,13
2024-05-01,Jura & Three-Lakes,Other Central American countries,30
2024-05-01,Jura & Three-Lakes,Egypt,0
2024-05-01,Jura & Three-Lakes,Other North African countries,21
2024-05-01,Jura & Three-Lakes,South Africa,11
2024-05-01,Jura & Three-Lakes,Other African countries,61
2024-05-01,Jura & Three-Lakes,Bahrain,11
2024-05-01,Jura & Three-Lakes,Israel,57
2024-05-01,Jura & Three-Lakes,India,112
2024-05-01,Jura & Three-Lakes,Japan,111
2024-05-01,Jura & Three-Lakes,Other South-East Asian countries,93
2024-05-01,Jura & Three-Lakes,Qatar,0
2024-05-01,Jura & Three-Lakes,Kuwait,16
2024-05-01,Jura & Three-Lakes,Australia,76
2024-05-01,Jura & Three-Lakes,China,202
2024-05-01,Jura & Three-Lakes,Hong Kong,19
2024-05-01,Jura & Three-Lakes,Indonesia,107
2024-05-01,Jura & Three-Lakes,South Korea,30
2024-05-01,Jura & Three-Lakes,Malaysia,220
2024-05-01,Jura & Three-Lakes,Philippines,35
2024-05-01,Jura & Three-Lakes,"New Zealand, Oceania",14
2024-05-01,Jura & Three-Lakes,Singapore,42
2024-05-01,Jura & Three-Lakes,Oman,0
2024-05-01,Jura & Three-Lakes,Taiwan (Chinese Taipei),176
2024-05-01,Jura & Three-Lakes,Thailand,49
2024-05-01,Jura & Three-Lakes,Other West Asian countries,64
2024-05-01,Jura & Three-Lakes,Estonia,7
2024-05-01,Jura & Three-Lakes,Latvia,7
2024-05-01,Jura & Three-Lakes,Lithuania,14
2024-05-01,Jura & Three-Lakes,Saudi Arabia,20
2024-05-01,Jura & Three-Lakes,United Arab Emirates,20
2024-05-01,Jura & Three-Lakes,Croatia,29
2024-05-01,Jura & Three-Lakes,Romania,80
2024-05-01,Jura & Three-Lakes,Russia,18
2024-05-01,Jura & Three-Lakes,Slovakia,6
2024-05-01,Jura & Three-Lakes,Slovenia,5
2024-05-01,Jura & Three-Lakes,Czechia,77
2024-05-01,Jura & Three-Lakes,Ukraine,29
2024-05-01,Jura & Three-Lakes,Serbia,6
2024-05-01,Vaud,Switzerland,138081
2024-05-01,Vaud,Germany,12336
2024-05-01,Vaud,France,28336
2024-05-01,Vaud,Italy,4655
2024-05-01,Vaud,Austria,965
2024-05-01,Vaud,United Kingdom,8934
2024-05-01,Vaud,Irland,804
2024-05-01,Vaud,Netherlands,2431
2024-05-01,Vaud,Belgium,2905
2024-05-01,Vaud,Luxembourg,613
2024-05-01,Vaud,Denmark,618
2024-05-01,Vaud,Sweden,1146
2024-05-01,Vaud,Norway,424
2024-05-01,Vaud,Finland,485
2024-05-01,Vaud,Spain,2932
2024-05-01,Vaud,Portugal,1706
2024-05-01,Vaud,Greece,787
2024-05-01,Vaud,Turkey,556
2024-05-01,Vaud,Other European countries,810
2024-05-01,Vaud,Liechtenstein,134
2024-05-01,Vaud,Iceland,51
2024-05-01,Vaud,Poland,1196
2024-05-01,Vaud,Hungary,483
2024-05-01,Vaud,Belarus,74
2024-05-01,Vaud,Bulgaria,570
2024-05-01,Vaud,Malta,75
2024-05-01,Vaud,Cyprus,130
2024-05-01,Vaud,Chile,197
2024-05-01,Vaud,United States,20979
2024-05-01,Vaud,Canada,3351
2024-05-01,Vaud,Mexico,478
2024-05-01,Vaud,Brazil,1747
2024-05-01,Vaud,Argentina,198
2024-05-01,Vaud,Other South American countries,399
2024-05-01,Vaud,Other Central American countries,493
2024-05-01,Vaud,Egypt,318
2024-05-01,Vaud,Other North African countries,686
2024-05-01,Vaud,South Africa,254
2024-05-01,Vaud,Other African countries,1361
2024-05-01,Vaud,Bahrain,14
2024-05-01,Vaud,Israel,282
2024-05-01,Vaud,India,6752
2024-05-01,Vaud,Japan,963
2024-05-01,Vaud,Other South-East Asian countries,786
2024-05-01,Vaud,Qatar,202
2024-05-01,Vaud,Kuwait,517
2024-05-01,Vaud,Australia,1480
2024-05-01,Vaud,China,5163
2024-05-01,Vaud,Hong Kong,538
2024-05-01,Vaud,Indonesia,533
2024-05-01,Vaud,South Korea,1204
2024-05-01,Vaud,Malaysia,843
2024-05-01,Vaud,Philippines,256
2024-05-01,Vaud,"New Zealand, Oceania",225
2024-05-01,Vaud,Singapore,878
2024-05-01,Vaud,Oman,76
2024-05-01,Vaud,Taiwan (Chinese Taipei),693
2024-05-01,Vaud,Thailand,1102
2024-05-01,Vaud,Other West Asian countries,1023
2024-05-01,Vaud,Estonia,147
2024-05-01,Vaud,Latvia,108
2024-05-01,Vaud,Lithuania,196
2024-05-01,Vaud,Saudi Arabia,1502
2024-05-01,Vaud,United Arab Emirates,1033
2024-05-01,Vaud,Croatia,190
2024-05-01,Vaud,Romania,549
2024-05-01,Vaud,Russia,703
2024-05-01,Vaud,Slovakia,101
2024-05-01,Vaud,Slovenia,119
2024-05-01,Vaud,Czechia,827
2024-05-01,Vaud,Ukraine,444
2024-05-01,Vaud,Serbia,204
2024-05-01,Geneva,Switzerland,93865
2024-05-01,Geneva,Germany,12975
2024-05-01,Geneva,France,29844
2024-05-01,Geneva,Italy,9377
2024-05-01,Geneva,Austria,1927
2024-05-01,Geneva,United Kingdom,25039
2024-05-01,Geneva,Irland,1700
2024-05-01,Geneva,Netherlands,4927
2024-05-01,Geneva,Belgium,4847
2024-05-01,Geneva,Luxembourg,1010
2024-05-01,Geneva,Denmark,2114
2024-05-01,Geneva,Sweden,1865
2024-05-01,Geneva,Norway,1634
2024-05-01,Geneva,Finland,1299
2024-05-01,Geneva,Spain,9853
2024-05-01,Geneva,Portugal,3523
2024-05-01,Geneva,Greece,1827
2024-05-01,Geneva,Turkey,2743
2024-05-01,Geneva,Other European countries,1558
2024-05-01,Geneva,Liechtenstein,77
2024-05-01,Geneva,Iceland,171
2024-05-01,Geneva,Poland,2292
2024-05-01,Geneva,Hungary,818
2024-05-01,Geneva,Belarus,103
2024-05-01,Geneva,Bulgaria,672
2024-05-01,Geneva,Malta,620
2024-05-01,Geneva,Cyprus,487
2024-05-01,Geneva,Chile,434
2024-05-01,Geneva,United States,42470
2024-05-01,Geneva,Canada,5741
2024-05-01,Geneva,Mexico,1617
2024-05-01,Geneva,Brazil,3961
2024-05-01,Geneva,Argentina,930
2024-05-01,Geneva,Other South American countries,1564
2024-05-01,Geneva,Other Central American countries,1885
2024-05-01,Geneva,Egypt,1262
2024-05-01,Geneva,Other North African countries,2388
2024-05-01,Geneva,South Africa,984
2024-05-01,Geneva,Other African countries,6091
2024-05-01,Geneva,Bahrain,208
2024-05-01,Geneva,Israel,1375
2024-05-01,Geneva,India,7385
2024-05-01,Geneva,Japan,2486
2024-05-01,Geneva,Other South-East Asian countries,4229
2024-05-01,Geneva,Qatar,1424
2024-05-01,Geneva,Kuwait,1263
2024-05-01,Geneva,Australia,3499
2024-05-01,Geneva,China,8932
2024-05-01,Geneva,Hong Kong,1085
2024-05-01,Geneva,Indonesia,871
2024-05-01,Geneva,South Korea,1853
2024-05-01,Geneva,Malaysia,1526
2024-05-01,Geneva,Philippines,1189
2024-05-01,Geneva,"New Zealand, Oceania",1515
2024-05-01,Geneva,Singapore,2171
2024-05-01,Geneva,Oman,321
2024-05-01,Geneva,Taiwan (Chinese Taipei),954
2024-05-01,Geneva,Thailand,1789
2024-05-01,Geneva,Other West Asian countries,2910
2024-05-01,Geneva,Estonia,231
2024-05-01,Geneva,Latvia,292
2024-05-01,Geneva,Lithuania,354
2024-05-01,Geneva,Saudi Arabia,4696
2024-05-01,Geneva,United Arab Emirates,4346
2024-05-01,Geneva,Croatia,531
2024-05-01,Geneva,Romania,1098
2024-05-01,Geneva,Russia,1988
2024-05-01,Geneva,Slovakia,362
2024-05-01,Geneva,Slovenia,224
2024-05-01,Geneva,Czechia,1201
2024-05-01,Geneva,Ukraine,1214
2024-05-01,Geneva,Serbia,314
2024-05-01,Valais,Switzerland,97362
2024-05-01,Valais,Germany,10924
2024-05-01,Valais,France,6011
2024-05-01,Valais,Italy,1728
2024-05-01,Valais,Austria,1198
2024-05-01,Valais,United Kingdom,5780
2024-05-01,Valais,Irland,200
2024-05-01,Valais,Netherlands,4577
2024-05-01,Valais,Belgium,1097
2024-05-01,Valais,Luxembourg,100
2024-05-01,Valais,Denmark,230
2024-05-01,Valais,Sweden,371
2024-05-01,Valais,Norway,156
2024-05-01,Valais,Finland,143
2024-05-01,Valais,Spain,1698
2024-05-01,Valais,Portugal,642
2024-05-01,Valais,Greece,90
2024-05-01,Valais,Turkey,154
2024-05-01,Valais,Other European countries,103
2024-05-01,Valais,Liechtenstein,81
2024-05-01,Valais,Iceland,31
2024-05-01,Valais,Poland,695
2024-05-01,Valais,Hungary,252
2024-05-01,Valais,Belarus,20
2024-05-01,Valais,Bulgaria,59
2024-05-01,Valais,Malta,12
2024-05-01,Valais,Cyprus,30
2024-05-01,Valais,Chile,59
2024-05-01,Valais,United States,16811
2024-05-01,Valais,Canada,1732
2024-05-01,Valais,Mexico,336
2024-05-01,Valais,Brazil,1638
2024-05-01,Valais,Argentina,172
2024-05-01,Valais,Other South American countries,233
2024-05-01,Valais,Other Central American countries,230
2024-05-01,Valais,Egypt,19
2024-05-01,Valais,Other North African countries,55
2024-05-01,Valais,South Africa,74
2024-05-01,Valais,Other African countries,47
2024-05-01,Valais,Bahrain,5
2024-05-01,Valais,Israel,134
2024-05-01,Valais,India,4990
2024-05-01,Valais,Japan,2388
2024-05-01,Valais,Other South-East Asian countries,201
2024-05-01,Valais,Qatar,37
2024-05-01,Valais,Kuwait,49
2024-05-01,Valais,Australia,2448
2024-05-01,Valais,China,3050
2024-05-01,Valais,Hong Kong,1745
2024-05-01,Valais,Indonesia,1191
2024-05-01,Valais,South Korea,4536
2024-05-01,Valais,Malaysia,2002
2024-05-01,Valais,Philippines,416
2024-05-01,Valais,"New Zealand, Oceania",162
2024-05-01,Valais,Singapore,2396
2024-05-01,Valais,Oman,6
2024-05-01,Valais,Taiwan (Chinese Taipei),6046
2024-05-01,Valais,Thailand,2694
2024-05-01,Valais,Other West Asian countries,58
2024-05-01,Valais,Estonia,15
2024-05-01,Valais,Latvia,42
2024-05-01,Valais,Lithuania,48
2024-05-01,Valais,Saudi Arabia,111
2024-05-01,Valais,United Arab Emirates,271
2024-05-01,Valais,Croatia,244
2024-05-01,Valais,Romania,246
2024-05-01,Valais,Russia,136
2024-05-01,Valais,Slovakia,230
2024-05-01,Valais,Slovenia,39
2024-05-01,Valais,Czechia,301
2024-05-01,Valais,Ukraine,89
2024-05-01,Valais,Serbia,20
2024-05-01,Ticino,Switzerland,158128
2024-05-01,Ticino,Germany,29186
2024-05-01,Ticino,France,4787
2024-05-01,Ticino,Italy,11861
2024-05-01,Ticino,Austria,1717
2024-05-01,Ticino,United Kingdom,3139
2024-05-01,Ticino,Irland,235
2024-05-01,Ticino,Netherlands,4433
2024-05-01,Ticino,Belgium,1506
2024-05-01,Ticino,Luxembourg,662
2024-05-01,Ticino,Denmark,492
2024-05-01,Ticino,Sweden,338
2024-05-01,Ticino,Norway,394
2024-05-01,Ticino,Finland,356
2024-05-01,Ticino,Spain,1290
2024-05-01,Ticino,Portugal,578
2024-05-01,Ticino,Greece,302
2024-05-01,Ticino,Turkey,469
2024-05-01,Ticino,Other European countries,638
2024-05-01,Ticino,Liechtenstein,641
2024-05-01,Ticino,Iceland,43
2024-05-01,Ticino,Poland,785
2024-05-01,Ticino,Hungary,223
2024-05-01,Ticino,Belarus,42
2024-05-01,Ticino,Bulgaria,210
2024-05-01,Ticino,Malta,60
2024-05-01,Ticino,Cyprus,77
2024-05-01,Ticino,Chile,63
2024-05-01,Ticino,United States,9745
2024-05-01,Ticino,Canada,955
2024-05-01,Ticino,Mexico,259
2024-05-01,Ticino,Brazil,1502
2024-05-01,Ticino,Argentina,242
2024-05-01,Ticino,Other South American countries,221
2024-05-01,Ticino,Other Central American countries,210
2024-05-01,Ticino,Egypt,64
2024-05-01,Ticino,Other North African countries,103
2024-05-01,Ticino,South Africa,66
2024-05-01,Ticino,Other African countries,186
2024-05-01,Ticino,Bahrain,9
2024-05-01,Ticino,Israel,597
2024-05-01,Ticino,India,2190
2024-05-01,Ticino,Japan,180
2024-05-01,Ticino,Other South-East Asian countries,320
2024-05-01,Ticino,Qatar,63
2024-05-01,Ticino,Kuwait,428
2024-05-01,Ticino,Australia,1126
2024-05-01,Ticino,China,2220
2024-05-01,Ticino,Hong Kong,158
2024-05-01,Ticino,Indonesia,164
2024-05-01,Ticino,South Korea,223
2024-05-01,Ticino,Malaysia,141
2024-05-01,Ticino,Philippines,173
2024-05-01,Ticino,"New Zealand, Oceania",154
2024-05-01,Ticino,Singapore,279
2024-05-01,Ticino,Oman,49
2024-05-01,Ticino,Taiwan (Chinese Taipei),1148
2024-05-01,Ticino,Thailand,355
2024-05-01,Ticino,Other West Asian countries,421
2024-05-01,Ticino,Estonia,118
2024-05-01,Ticino,Latvia,88
2024-05-01,Ticino,Lithuania,174
2024-05-01,Ticino,Saudi Arabia,1286
2024-05-01,Ticino,United Arab Emirates,640
2024-05-01,Ticino,Croatia,182
2024-05-01,Ticino,Romania,581
2024-05-01,Ticino,Russia,575
2024-05-01,Ticino,Slovakia,131
2024-05-01,Ticino,Slovenia,87
2024-05-01,Ticino,Czechia,358
2024-05-01,Ticino,Ukraine,568
2024-05-01,Ticino,Serbia,122
2024-05-01,Fribourg Region,Switzerland,29298
2024-05-01,Fribourg Region,Germany,2141
2024-05-01,Fribourg Region,France,4234
2024-05-01,Fribourg Region,Italy,630
2024-05-01,Fribourg Region,Austria,255
2024-05-01,Fribourg Region,United Kingdom,467
2024-05-01,Fribourg Region,Irland,89
2024-05-01,Fribourg Region,Netherlands,224
2024-05-01,Fribourg Region,Belgium,364
2024-05-01,Fribourg Region,Luxembourg,158
2024-05-01,Fribourg Region,Denmark,28
2024-05-01,Fribourg Region,Sweden,96
2024-05-01,Fribourg Region,Norway,37
2024-05-01,Fribourg Region,Finland,13
2024-05-01,Fribourg Region,Spain,618
2024-05-01,Fribourg Region,Portugal,329
2024-05-01,Fribourg Region,Greece,47
2024-05-01,Fribourg Region,Turkey,110
2024-05-01,Fribourg Region,Other European countries,18
2024-05-01,Fribourg Region,Liechtenstein,14
2024-05-01,Fribourg Region,Iceland,1
2024-05-01,Fribourg Region,Poland,142
2024-05-01,Fribourg Region,Hungary,72
2024-05-01,Fribourg Region,Belarus,52
2024-05-01,Fribourg Region,Bulgaria,16
2024-05-01,Fribourg Region,Malta,6
2024-05-01,Fribourg Region,Cyprus,3
2024-05-01,Fribourg Region,Chile,9
2024-05-01,Fribourg Region,United States,757
2024-05-01,Fribourg Region,Canada,385
2024-05-01,Fribourg Region,Mexico,5
2024-05-01,Fribourg Region,Brazil,143
2024-05-01,Fribourg Region,Argentina,27
2024-05-01,Fribourg Region,Other South American countries,28
2024-05-01,Fribourg Region,Other Central American countries,5
2024-05-01,Fribourg Region,Egypt,4
2024-05-01,Fribourg Region,Other North African countries,43
2024-05-01,Fribourg Region,South Africa,4
2024-05-01,Fribourg Region,Other African countries,27
2024-05-01,Fribourg Region,Bahrain,6
2024-05-01,Fribourg Region,Israel,40
2024-05-01,Fribourg Region,India,148
2024-05-01,Fribourg Region,Japan,16
2024-05-01,Fribourg Region,Other South-East Asian countries,69
2024-05-01,Fribourg Region,Qatar,2
2024-05-01,Fribourg Region,Kuwait,0
2024-05-01,Fribourg Region,Australia,64
2024-05-01,Fribourg Region,China,374
2024-05-01,Fribourg Region,Hong Kong,5
2024-05-01,Fribourg Region,Indonesia,0
2024-05-01,Fribourg Region,South Korea,267
2024-05-01,Fribourg Region,Malaysia,9
2024-05-01,Fribourg Region,Philippines,3
2024-05-01,Fribourg Region,"New Zealand, Oceania",32
2024-05-01,Fribourg Region,Singapore,30
2024-05-01,Fribourg Region,Oman,0
2024-05-01,Fribourg Region,Taiwan (Chinese Taipei),18
2024-05-01,Fribourg Region,Thailand,5
2024-05-01,Fribourg Region,Other West Asian countries,16
2024-05-01,Fribourg Region,Estonia,2
2024-05-01,Fribourg Region,Latvia,2
2024-05-01,Fribourg Region,Lithuania,11
2024-05-01,Fribourg Region,Saudi Arabia,17
2024-05-01,Fribourg Region,United Arab Emirates,14
2024-05-01,Fribourg Region,Croatia,0
2024-05-01,Fribourg Region,Romania,72
2024-05-01,Fribourg Region,Russia,27
2024-05-01,Fribourg Region,Slovakia,19
2024-05-01,Fribourg Region,Slovenia,17
2024-05-01,Fribourg Region,Czechia,115
2024-05-01,Fribourg Region,Ukraine,247
2024-05-01,Fribourg Region,Serbia,0
2024-05-01,Aargau and Solothurn Region,Switzerland,71749
2024-05-01,Aargau and Solothurn Region,Germany,14069
2024-05-01,Aargau and Solothurn Region,France,2551
2024-05-01,Aargau and Solothurn Region,Italy,2328
2024-05-01,Aargau and Solothurn Region,Austria,1842
2024-05-01,Aargau and Solothurn Region,United Kingdom,1560
2024-05-01,Aargau and Solothurn Region,Irland,168
2024-05-01,Aargau and Solothurn Region,Netherlands,1830
2024-05-01,Aargau and Solothurn Region,Belgium,812
2024-05-01,Aargau and Solothurn Region,Luxembourg,289
2024-05-01,Aargau and Solothurn Region,Denmark,340
2024-05-01,Aargau and Solothurn Region,Sweden,516
2024-05-01,Aargau and Solothurn Region,Norway,153
2024-05-01,Aargau and Solothurn Region,Finland,71
2024-05-01,Aargau and Solothurn Region,Spain,1128
2024-05-01,Aargau and Solothurn Region,Portugal,386
2024-05-01,Aargau and Solothurn Region,Greece,155
2024-05-01,Aargau and Solothurn Region,Turkey,379
2024-05-01,Aargau and Solothurn Region,Other European countries,305
2024-05-01,Aargau and Solothurn Region,Liechtenstein,216
2024-05-01,Aargau and Solothurn Region,Iceland,4
2024-05-01,Aargau and Solothurn Region,Poland,1890
2024-05-01,Aargau and Solothurn Region,Hungary,295
2024-05-01,Aargau and Solothurn Region,Belarus,8
2024-05-01,Aargau and Solothurn Region,Bulgaria,119
2024-05-01,Aargau and Solothurn Region,Malta,12
2024-05-01,Aargau and Solothurn Region,Cyprus,35
2024-05-01,Aargau and Solothurn Region,Chile,5
2024-05-01,Aargau and Solothurn Region,United States,3952
2024-05-01,Aargau and Solothurn Region,Canada,279
2024-05-01,Aargau and Solothurn Region,Mexico,198
2024-05-01,Aargau and Solothurn Region,Brazil,169
2024-05-01,Aargau and Solothurn Region,Argentina,55
2024-05-01,Aargau and Solothurn Region,Other South American countries,278
2024-05-01,Aargau and Solothurn Region,Other Central American countries,64
2024-05-01,Aargau and Solothurn Region,Egypt,19
2024-05-01,Aargau and Solothurn Region,Other North African countries,110
2024-05-01,Aargau and Solothurn Region,South Africa,31
2024-05-01,Aargau and Solothurn Region,Other African countries,106
2024-05-01,Aargau and Solothurn Region,Bahrain,16
2024-05-01,Aargau and Solothurn Region,Israel,105
2024-05-01,Aargau and Solothurn Region,India,3977
2024-05-01,Aargau and Solothurn Region,Japan,278
2024-05-01,Aargau and Solothurn Region,Other South-East Asian countries,287
2024-05-01,Aargau and Solothurn Region,Qatar,5
2024-05-01,Aargau and Solothurn Region,Kuwait,12
2024-05-01,Aargau and Solothurn Region,Australia,219
2024-05-01,Aargau and Solothurn Region,China,2576
2024-05-01,Aargau and Solothurn Region,Hong Kong,38
2024-05-01,Aargau and Solothurn Region,Indonesia,88
2024-05-01,Aargau and Solothurn Region,South Korea,1224
2024-05-01,Aargau and Solothurn Region,Malaysia,704
2024-05-01,Aargau and Solothurn Region,Philippines,240
2024-05-01,Aargau and Solothurn Region,"New Zealand, Oceania",61
2024-05-01,Aargau and Solothurn Region,Singapore,87
2024-05-01,Aargau and Solothurn Region,Oman,18
2024-05-01,Aargau and Solothurn Region,Taiwan (Chinese Taipei),95
2024-05-01,Aargau and Solothurn Region,Thailand,331
2024-05-01,Aargau and Solothurn Region,Other West Asian countries,50
2024-05-01,Aargau and Solothurn Region,Estonia,3
2024-05-01,Aargau and Solothurn Region,Latvia,41
2024-05-01,Aargau and Solothurn Region,Lithuania,76
2024-05-01,Aargau and Solothurn Region,Saudi Arabia,156
2024-05-01,Aargau and Solothurn Region,United Arab Emirates,95
2024-05-01,Aargau and Solothurn Region,Croatia,354
2024-05-01,Aargau and Solothurn Region,Romania,285
2024-05-01,Aargau and Solothurn Region,Russia,41
2024-05-01,Aargau and Solothurn Region,Slovakia,427
2024-05-01,Aargau and Solothurn Region,Slovenia,201
2024-05-01,Aargau and Solothurn Region,Czechia,268
2024-05-01,Aargau and Solothurn Region,Ukraine,190
2024-05-01,Aargau and Solothurn Region,Serbia,206
2024-06-01,Graubünden,Switzerland,214735
2024-06-01,Graubünden,Germany,45161
2024-06-01,Graubünden,France,3982
2024-06-01,Graubünden,Italy,3483
2024-06-01,Graubünden,Austria,3899
2024-06-01,Graubünden,United Kingdom,10357
2024-06-01,Graubünden,Irland,269
2024-06-01,Graubünden,Netherlands,7837
2024-06-01,Graubünden,Belgium,10485
2024-06-01,Graubünden,Luxembourg,406
2024-06-01,Graubünden,Denmark,1221
2024-06-01,Graubünden,Sweden,1059
2024-06-01,Graubünden,Norway,575
2024-06-01,Graubünden,Finland,585
2024-06-01,Graubünden,Spain,774
2024-06-01,Graubünden,Portugal,509
2024-06-01,Graubünden,Greece,125
2024-06-01,Graubünden,Turkey,398
2024-06-01,Graubünden,Other European countries,374
2024-06-01,Graubünden,Liechtenstein,380
2024-06-01,Graubünden,Iceland,42
2024-06-01,Graubünden,Poland,1138
2024-06-01,Graubünden,Hungary,265
2024-06-01,Graubünden,Belarus,91
2024-06-01,Graubünden,Bulgaria,188
2024-06-01,Graubünden,Malta,36
2024-06-01,Graubünden,Cyprus,37
2024-06-01,Graubünden,Chile,76
2024-06-01,Graubünden,United States,13237
